publishedAt,authorDisplayName,textDisplay,likeCount
2024-10-29T23:50:16Z,@KentotAniBasah,BREAKING NEWS: KEJAKGUNG MENETAPKAN TOM LEMBONG ORANG KEPERCAYAAN ANIS BASWEDAN SBGAI TERSANGKA KASUS IMPOR GULA. 💃💃💃💃💃💃💃💃 ANAK ABAH MENCRET BERJAMAAH 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,1
2024-10-29T23:44:43Z,@bambangprayitno8585,Kalau Allah menghendaki kasus Fufufa ini dibuka terbukalah. Jadi saat ini pemilik Fufufa bersama keluarga dan kroninya (seluruh pendukungnya tanpa kecuali) sedang mati-matian melawan kehendak Tuhan.,0
2024-10-29T23:38:10Z,@yudikece6395,Negara dibawah bayang bayang penghianat utk kepentingan sendiri dan keluarga Dinastinya...mengerikan,0
2024-10-29T23:36:04Z,@simbah7096,<b>Kalo yg punya akun fufufafa kader partai pks atau nasdem atau pdip atau pkb atau rakyat biasa pasti sudah ditangkap dulu&quot; atau mungkin sekarang tinggal nama saja...!</b>,0
2024-10-29T23:32:25Z,@adestmofficial1613,Apakah hanya omon-omon saja...? (MPR/DPR saja DiAM saja tidak berani memecat Fufufafa),1
2024-10-29T23:20:31Z,@Nurjanah-oy4sh,Pak prabowo....saya salut dengan pidato njenengan.<br>Tolong pak Jendral...<br>supaya pidato Bapak seolah olah tidak hanya terdengar Hanya kata2 saja<br><br>Mohon pemilik akun fufufafa di bawa ke pengadilan.<br><br>Supaya uneg2 seluruh rakyat indonesia yang &quot;percaya atau tidak bahwa fufuffa itu Gibran&quot;<br><br>Maka satu2nya jalan ya bawa dan buktikan siapa fufufafa ini melalu pengadilan.<br>Terimakasih,0
2024-10-29T23:15:33Z,@kucingsimonyong5543,"Yg dihina kini jd tau, yg menghina sekuat tenaga pura² ga tau, tiap hari ketemu...tuh muka mau ditaruh dimana⁉️",0
2024-10-29T23:11:44Z,@NanangWahyudi-v6u,Kuncinya hanya satu minta usut kepada Kapolri dan mentri telkom.  Bila mana mereka gak mau artinya  mereka tahu siapa akun itu yg punyak . Jadi beres jawabanya,0
2024-10-29T23:08:29Z,@Yasmin123-q1b,Amin Amin ya Robbal Alamin... <br>Allah Maha Besar.,0
2024-10-29T22:56:45Z,@SusiloAlexa,"TANGGUNG JAWAB HARUS BERANI NGAKU JUJUR JGN MIMPIN KALAU  NGGK BERANI JUJUR ,,,FUFUFAFA , ,KALAU SIDAH JELAS JGN DITUTUPI LAGI  PADTI TERBUKA JIKA TUHAN MENGHENDAKI   ,TINGGAL NUNGGU SAAT TIBA  KOK MAS ITU SUDAH ALAMI BANGET BECIK KETITIK OLO KETORO BEGITULAH BAHASA ASINGNYA ,,TIDAK BISA LARI",0
2024-10-29T22:54:15Z,@nursyid1430,Kata2 ustadz aa gim sangat bijaksana banget. Semoga bermanfaat bg orang lain.,0
2024-10-29T22:53:04Z,@suparlanlan1142,"nggak akan pernah berani mengakui si pemilik akun tsb,yg ada ketakutan semata",0
2024-10-29T22:52:22Z,@abdulsyukur1336,Seneng bangerti gim gibah.tu banyak yg g. Sholat om .di puncak tu gimana om gim jualan donat,0
2024-10-29T22:51:17Z,@YanaSumiaty,GAUNGKAN TERUS FUFUFAFA 👍👍,0
2024-10-29T22:49:31Z,@AndyharisNugraha,Mustahil n penakut aparat polisi.sbnrx polisi sdh jls n fakta tahu siapa pemilik akun fufufafa jd g perlu Qt sbg rakyat minta agar fufufafa diselidiki.,1
2024-10-29T22:47:43Z,@walidarise880,Komisaris pecatan ya begini….. satu lagi nyia nyiain istri…. Dasar sengkuni…,0
2024-10-29T22:41:32Z,@punkqpurwadi4536,Fokus pd kemaslahatan umat saja ...<br>Sdh ada kewenangan masing² ...,0
2024-10-29T22:37:54Z,@SujiYamti,Mudah&quot;an cepat terbongkar fufufafa.....,0
2024-10-29T22:35:20Z,@mochammadrokhim7158,RH pasti sdh tahu  pelan2 akan berhasil,0
2024-10-29T22:34:12Z,@abdullahdjafar2602,Pemilik akun fufufafa adalah manusia yang tak bermoral.. Siapapun orangnya harus ditindak.💪🔥,0
2024-10-29T22:29:49Z,@sulastrilastri9481,Ingat etik ndasmu ingt nggaaaa? Sekarang baru merasa etika itu sangat penting ...,0
2024-10-29T22:27:51Z,@muhammadmakhfudz709,Sebar luaskan agar bangkit warga cerdas tidak pantas jadi pemimpin bangsa,0
2024-10-29T22:29:17Z,@muhammadmakhfudz709,Ayo PDIP segera bangkit rekayasa agar kolusi dan nepotisme segera di bersihkan  dari Gibran singkirkan,0
2024-10-29T22:21:02Z,@nelessiwalette241,Kalau bukan milik Gibran kenapa tidak dilaporkan ke polisi atau penegak hukum lainnya.,0
2024-10-29T22:13:04Z,@SukadiRejo,Kalau TDK setuju pemerintahan Prabowo Gibran pergi  saja dr indonesia indonesian gak butuh p refli roi Suryo dan r Gerung bikin adu domba orang Islam di larang membuka aip orang lain aip nya sendiri TDK tau orang Jawa Kon ngilo gitok e dewe,0
2024-10-29T22:11:15Z,@qomaruddinshalabi576,Wo...siap2lah kau pasti akan di pencundangi si phu phu papa,0
2024-10-29T22:10:44Z,@jibriltour2099,"Namanya pembohong makin kedepan makin berbuat kebohongan, karena itu bisa dibilang suatu penyakit. Yaitu penyakit pembohong. Tapi sayang dalam ilmu kesehatan tidak ada nama suatu penyakit Pembohong.",0
2024-10-29T22:09:00Z,@SukadiRejo,Pasukan sakit hati  mendirikan partai politik saja yaitu pRtai gelandangan ketuanya refli Harun sekjen nya roi Suryo  wakilnya Roky Gerung mantap,0
2024-10-29T21:57:21Z,@fikkribawazier9703,SERET DAN TUNTUT KE PENGADILAN,0
2024-10-29T21:51:56Z,@sanusisanusi-m3l,"Setuju,itu solusi terbaik.",0
2024-10-29T21:51:23Z,@dodozakaria4130,"<a href=""https://www.youtube.com/watch?v=0w9wbvp4RAE&amp;t=49"">0:49</a> <a href=""https://www.youtube.com/watch?v=0w9wbvp4RAE&amp;t=52"">0:52</a>",0
2024-10-29T21:47:23Z,@Uni99910,Mundur,0
2024-10-29T21:47:03Z,@idinsarumpaet3767,MAqzulkan si fufufafa,0
2024-10-29T21:46:02Z,@idinsarumpaet3767,"Mohon aparat KEPOLISIAN  TANGKAP DAN PROSES SECARA HUKUM ,,,MOHON KPD BPK PRESIDEN AGAR MEMBERIKAN WEWENANG PENUH KPD APARAT KEPOLISIAN AGAR MENYELIDIKI KASUS FUFUFAFA,,,BRAVO BPK PRESIDEN INDONESIA YG SAYRYA DAN PEMBERANI DAN TEGAS",0
2024-10-29T21:40:15Z,@idinsarumpaet3767,"Yg punya Akun fufufafa,,,agar di  proses secara hukum dan copot dari jabatannya,,,masih hanyak anak negeri ini yg berkualitas,,dan berahlak,,,<br>Kam RAKYAT INDONESIA mengharapkan  bpk presiden  yg sangat kami HORMATI DAN KAMI BANGGAKAN,/ KAGUMI,,,GANTI WAKIL BPK SANG PEMBOHONG DAN MUNAFIK",0
2024-10-29T21:30:45Z,@nunukarsiwi1437,Setuju presiden Bapak Prabowo tapi wakil presidennya gibran masih meragukan,0
2024-10-29T21:27:24Z,@andretigadua3232,Mudah-mudahan yg punya akun Fufufafa di azab satu keluarga dalam neraka jahanam 🤲🤲🤲,0
2024-10-29T21:02:37Z,@MikailDarrelBellaAlvaro,Hinakan SEHINA HINANYA pelaku bila perlu SEHINA HINANYA di bawah binatang,0
2024-10-29T21:00:55Z,@lintang-ov5nv,ply ..noh temen lo tom lembong tolongin noh....hidup koruptor😂😂😂,0
2024-10-29T20:51:47Z,@comel7729,Real omong doang takut sama mulyono 😂😂😂😂😂,0
2024-10-29T20:50:58Z,@yantoherman-p5g,Sudah lah jgn terlalu jadi orang hebat. Seperti orang yang hebat. Jgn munafik.,0
2024-10-29T20:44:28Z,@EkhsanSetiabudi,Pakar tata negara atau pakar nyinyir ini heran gue run <br><br>Statement siapa siapa di comot untuk goreng Gibran dan Jokowi,0
2024-10-29T20:43:33Z,@laksmidewi9037,Gerombolan sakit jiwa.. Satu persatu tunggu karma saja..,0
2024-10-29T20:24:46Z,@THESINICHIYE17,Kalah ya kalah aja coy ndak usah bikin huru hara ..... Udah lah terima aja kekalahan,0
2024-10-29T20:21:51Z,@THESINICHIYE17,Gym ini belom terbukti udah berprasangka buruk.... Pantaskah di ikuti umat..... Biar terbukti dlu baru bicara seorang ustat kok gaya pemikiranya masih kayak anak2 gak jelas 😂,0
2024-10-29T20:14:31Z,@takumiyakuza5269,"Kapan ada demo di kantor Kominfo buat buktikan pemilik akun fufufafa yang sudah pelajari 1 bulan lebih,rompi kuning bertuliskan akun fufufafa milik siapa?😂😂",0
2024-10-29T20:13:18Z,@lendrasaputra9579,Inti nya begini Kan katanya itu bukan kejahatan tapi hanya kurang ajar ..kalo gk ditindak lanjuti berarti nanti kita semua bebas bisa mencaci maki menghina orang lain termasuk presiden wakilnya para mentri dsb termasuk juga aparat negara terus mencaci maki orang yg lebih tua juga gk apa apa karena katanya itu bukan kejahatan itu hanya kurang ajar jadi gk bakal di tangkap apalagi dipidanakan jadi kita bisa bebas tuh mencaci maki menghina orang orang dan gk bakal kena pidana juga ..terimakasih fufufafa berkat anda kita gk bakal dipidana kalo mencaci maki para pejabat termasuk presiden dan wakilnya,0
2024-10-29T20:11:38Z,@khabibnurmagomedov3682,LIHAT FUFUFAFA SEPERTI ORANG MABOK<br>MATA JULING<br>APAKAH KEBANYAKAN MINUM ASAM SULFAT ?<br>PAJANG FOTO DI TEMBOK JUGA GAK ENAK DI PANDANG,0
2024-10-29T19:56:54Z,@SastroAyuk,Emang keluarga jokowi ngerti....ndak mungkin,0
2024-10-29T19:48:39Z,@MadNasir-en8qu,Ini bukan ustat tapi dakjal,0
2024-10-29T19:47:21Z,@ricksontambunan777,"Masih ngoceh juga mulutmu. Dasar manusia busuk, tak tau malu!",0
2024-10-29T19:44:11Z,@dadangharun8650,Kalau beradalah.. Mana bisa dia bekerja dgn baik..<br>Mana bisa mikir dgn sehat. <br>Mana bisa hidup nya tenang.. <br> Mundur saja..,0
2024-10-29T19:36:23Z,@chaokocha8995,10 tahun orang yang berseberangan tersiksa dan tertindas.<br>Gantian Tersiksa batinnya keluarga fufufafa...,0
2024-10-29T19:35:14Z,@novitakurniasih1225,"Ada penghinaan ke pribadi,ke agama, seksualitas dan penghinaan ke suku, komplit sudah",0
2024-10-29T19:32:08Z,@taopikbudiman,"lihat postingan sindirin roky gerung tentang akun fufufafa itu bukan milik gibran teu tapi milik nitizen,tau kan yang gembor gembor fufufafa roy suryo",0
2024-10-29T19:31:20Z,@abdulguv7868,"Hanya orng&quot; STRESS &amp; sakit az yg ngurusin fufufafa.......ini AA Gym lg,,,istri sendiri az dibohongi pake cuap&quot; lg...hadeuuuuuuuhhhhh",0
2024-10-29T19:30:44Z,@bastito9927,Pasti. Akan kejadian  Pada diri gibran ...Beliau. Bisa. Saja  panggil . Suruh bawahan  ambil wanita  dia. Suka ..!!,0
2024-10-29T19:29:39Z,@taopikbudiman,bang saya tau yang bikin akun fufufafa itu roy suryo mau adu domba presiden sama wakilnya termasuk yang posting ini selalu membuat berita hoax dan tidak akurat karena tidak di ajak kabinet hahahh,0
2024-10-29T19:26:32Z,@Gun-cu4vn,Yg di bicarakan asik&quot; aje x skalipun yg bicara habib jga ngk ngaruh x... bisa&quot; malah stres !!!<br>Kl mundur terus yg gatikan siapa dong&#39; 😂🤣😂🤣😂,0
2024-10-29T19:13:41Z,@Upindkk630,Menolak lupa,0
2024-10-29T19:11:56Z,@DeliyaSazilna-x4l,Klo orang sunda pupupapa,0
2024-10-29T19:11:38Z,@JovankhaSavio,"Coba bang refly update kasusnya Thom Lembong dong, yg lagi naik banget malem tadi hahahaaa",0
2024-10-29T19:10:38Z,@JovankhaSavio,Gak capek??? Hahahaaa,0
2024-10-29T19:06:18Z,@HapHap-o4s,"Betul pak Mahfud.. anggap Saja tidak pernah Ada…. <br>President Prabowo, HARIS MENSTOP Kai’s ink agar total berlanjut Dan merusak kesatuan kita. <br>Kita semuA berbohong Dan pernah menghina oranglain, hanya belum ketangkap saja…",0
2024-10-29T19:02:48Z,@chenelgw5234,Fufu itu paha fafa itu papah.jafi pemilik paha tinggal yg muda apa yg tua yg udah turun mesin untuk papah aa🤣🤣🤣🤣🤣😅😅🤣😅,0
2024-10-29T19:01:30Z,@junaidibujang3977,"Pak,,,wowo,,,tolong seleksi  org,, di sekeliling anda,,,terutama wapres,,,",0
2024-10-29T19:00:20Z,@jamronie466,"Seandainya Fufufafa punya Gibran, di akui aja klo bner yaa.    Jngn ragu rakyat cumn pingin  tau, cukup gak mau rewa eewa rakyat, di akui aja lbih baik",0
2024-10-29T18:59:37Z,@AuziPauzi-j3j,Reffli sudah gila😂😂😂 berharap Gibran lengser di ganti abah anis...gila refli,0
2024-10-29T18:56:23Z,@dedetsuryani8402,Mana berani mengakui. Nah mentalnya saja keliatan gak beres. Kejiwaan di pertanyakan bahaya org Begini,0
2024-10-29T18:56:22Z,@sogiltv8023,Mbel,0
2024-10-29T18:53:34Z,@isaansyari3698,Tangkap adili dan penjarakan fufu fafa berkut keluarga besar dan antek-anteknya,0
2024-10-29T18:53:12Z,@widodari7880,😂😂😂😂😂 ngilu ngilu sakit hati ini,0
2024-10-29T18:52:34Z,@adifgaming1378,ALLAH membuka keburukan siapapun. Anyway....bagaimana sikap  presiden Prabowo  menanggapi  etika seorang wakil presiden?,0
2024-10-29T18:51:34Z,@cahyohendarto,"Kalo pake judul konten jngn hiperbola. Gak mudah jg melakukan pemakzulan. Tau sendiri DPR jg gmn sekarang &amp; ketua2 partai banyak dijadikan menteri. Saya dulu selalu mengikuti kontenmu, tapi tambah lama kesini kontenmu semakin gak bermutu, mirip konten edy channel hanya omong kosong tanpa usaha tindakan nyata",0
2024-10-29T18:49:37Z,@EkoAriprasetyo,Gentleman????? pecundang mana berani😅😅😅,0
2024-10-29T18:41:11Z,@RoyArmando-me1wq,Serlok fufufafa itu udah panas otak aku.....lama amat ketangkap nya apa iya fufufafa itu sama dengan RI 2? Maaf nanya doang,0
2024-10-29T18:39:17Z,@tumino6305,"Ciahh congor seekor mahluk pecatan,kasian banget yg ada di otaknya hanya sakit hati dan settes,pli pli,semoga gk bugil di jalanan yg pli,!!",0
2024-10-29T18:36:36Z,@sukocohusni1317,Ngaku cok yg punya akun,0
2024-10-29T18:35:22Z,@Maman-sl9ri,"Anies jadi Presiden sesuai dg  yg dicontohkn Rasululloh, &quot;Fatonah : cerdas,tablig pandai bicara,menyampaikan,Amanah,BS dipercaya,sidiq : jujur,itulah pemimpin yg hrs dipilih",0
2024-10-29T18:31:16Z,@musthadiwidjaja,"Pemilik akun tenang-2 aja tuh,..... haters aja yang kalang kabut.",1
2024-10-29T18:31:07Z,@AbdaufSyauqiyah,"Ga usah ngurusi begituan Aagim lbh baik ceramah yg baik²saja,itu urusan polisi",0
2024-10-29T18:30:40Z,@jatospelangi4701,"Mau apapun pelanggaran dr Gibran,, tdk akan berguna,, dan tdk akan didengar,, rakyat Indonesia memang rakyat yg lemah,,",0
2024-10-29T18:24:26Z,@aristedjo1980,"Kasihaaaan mereka ini smpai mencobs berbagai cara untuk mnjatuhkan mas gibran tpi mereka ngk mampu berbuat apa&quot;,.",0
2024-10-29T18:22:14Z,@HJR47,Susah amat ya akun fufu fafa ga ketemu masa sih pejabat negara Indonesia ga ada yang buka. Ya allah klu emng bener wakil presiden 2024 pelakunya ya harus meminta maaf aja k prabowo dan bangsa indonesia,0
2024-10-29T18:19:17Z,@Maman-sl9ri,"Hanya orang bodoh yg TDK percaya PD orang pinter LBH percaya SM orang bodoh dan pembohong,semua orang percaya Fufu Fafa itu Samsul Gibran yg oon",0
2024-10-29T18:13:44Z,@BlueMoon-fh5dh,Omon omon palingan😢,0
2024-10-29T18:08:56Z,@adindadays5510,Pada stres,0
2024-10-29T18:01:26Z,@ommenooo,Fufufafa harus mundur dan proses hukum..,0
2024-10-29T17:57:59Z,@castradirga.2432,Kebenaran tak mungkin dapat disembunyikan.,0
2024-10-29T17:57:35Z,@nugixhaproodeant473,"Siapapun pemilik akun tersebut, tanpa menyinggung pihak manapun, saya mohon dengan hormat kepada pak presiden, tolong tangkap pemilik akun itu,  karena sudah menghina rasul kami, dan menghina presiden kami",0
2024-10-29T17:57:15Z,@m.ali.s.284,"disaat matahari bersinar, tiba-tiba muncullah bulan disiang hari ingin menjadi matahari ke dua, karena cahayanya tidak mungkin menyaingi sinar matahari lalu dia pun menutupi matahari menyinari bumi. terjadilah gerhana matahari, bumipun gelap. inilah yang akan terjadi bila mempertahankan fufufafa..",0
2024-10-29T17:55:00Z,@umarkima8190,Lengserkan fufufafa secepatnya...,0
2024-10-29T17:54:29Z,@cucupermana-e5f,dari pada gulingkan mending mundur..,0
2024-10-29T17:52:26Z,@andelumut2905,Kuku papa,0
2024-10-29T17:51:28Z,@trimosubagyo2401,mana ada harga dirinya seorang pemimpin dihina di cela.di lecehkan...kalau saya jadi pak presiden tak usut sampe tuntas..harga diri..<br>tdk bagus buat contoh rakyatnya....usut tuntas pak prabowo...,0
2024-10-29T17:48:35Z,@wandiyoone924,"CANEL KADRUN ANAK BUAH ABAH SEMUA ,PARA PENYAKITAN ,yg bersangkutan aja ngk ada masalah bingung ngk ada yg di bahas lg",0
2024-10-29T17:47:55Z,@Dnnnnnn4,"Melanggar pasal perbuatan tercela &amp; tidak senonoh apapun jabatannya mundur, pecat.",0
2024-10-29T17:47:17Z,@sudarpo1488,Kenapa mikiran para pembenci pemerintah tinggalkan saja sampah2 itu ayo kerja2 dan bangun negara untuk menyongsong Indonesia emas,0
2024-10-29T17:42:37Z,@wandiyoone924,yg ada urusan aja biasa aja kenapa ente yg RIBUT NGACA BARU NGOMONG,0
2024-10-29T17:39:29Z,@DeriandDeriand,"YG PUNYA AKUN FUFUFAFA LACAK TERUS SAMPE TERUNGKAP,  KASIH HUKUMAN YG SEBERAT BERAT NYA, KARENA UDAH MERESAHKAN.... SIAPA PUN ITU MANUSIA NYA GIBAS ABIS SAMPE KE AKAR² NYA...",0
2024-10-29T17:37:47Z,@masykurbhother2970,Kalau pun terbukti akun Fufufafa tsb milik SamSul Pangeran Juling sepertinya takkan di permasalahkan bahkan di maafkan karena Wowo merasa behutang budi kpd Wiwi..<br>Mirisss!! mantan jendral yg memiliki jam terbang tinggi sbg politik tp tunduk pd tukg kayu..Dunia politik memang serba tak terduga dgn segala fenomenanya..Wowo saat pilkada JKT jd mentornya Wiwi bahkan Wiwi cium tangan pd Wowo,0
2024-10-29T17:36:08Z,@haikalhaqiqi,"😅😅😅😅 betapa sibuknya km cari kesalahan orang tampa km sadari kalok apa yg km pos ini tidak benar maka km sudah menanam pitnah di setiap orang yg melihat,iri bilang dong barisan sakit hti",0
2024-10-29T17:35:46Z,@freonashafira6821,"temen luuh tuh refly harun,si lembong ketangkep..",0
2024-10-29T17:34:52Z,@AgoesSiregar12,Andai ada yg suka maki&quot; buang saja ke laut pak.,0
2024-10-29T17:32:37Z,@erikgonjales8187,"Bang aku peternak kambing sampaikan aku punya kambing warna hitam, kalau orang gak mau beresiko menjadi kambing hitam",0
2024-10-29T17:30:40Z,@mrdouland,"Allah maha membuka dan menutupi aib sesorang....<br>Allah SWT sudah mengabarkan kepada rakyat Indonesia sejak menjadi Walikota, pencalonan WP dan Jelang tanggal 20 Oktober 2024  bagaimana kelakuannya.<br>mari kita tunggu TLnya untuk marwah negara ini",0
2024-10-29T17:28:30Z,@wiwinhernita1457,Apum pupupapa  😂😂😂 semoga menemui takdir nya,0
2024-10-29T17:25:01Z,@HasanNuddin-r8g,NGAK ADA YG PERDULI KARNA BUKAN SECARA TULISAN<br>PAK JOKOWI DG LISAN DI TUDUH PKI ANAK CINA ANAK PUNGUT IJAZAH PALSU KERISTEN ANAK TUKANG KAYU TAPI NGAK ADA YG PERDULI MAKA BACOT BACOT ITU DIAM DG SENDIRINYA<br>SAMA DG PUFUPAPA PAK PRABOWO GIBRAN NGAK PERDULI DG SEMUA ITU DAN BACOT BACOT ITU AKAN TER HENTI KARNA NGAK ADA YG PERDULI TINGGAL KALIAN BOLEH TINGAL CAPEK DAN SETRES,0
2024-10-29T17:22:09Z,@pangihutansitanggang505,Yang mengalami gangguan kejiwaan adalah kalian kalian yang sakit hati,0
2024-10-29T17:17:32Z,@yoncaraka5643,Fufufafa pengecut..!!!!,0
2024-10-29T17:15:27Z,@mansouralparis7084,"Alaaah...aa gym ulah loba ngabacot.,maneh lain penceramah maneh ngan hungkul propokator<br>Mahfud cukuplah ga usah komentar lg<br>Si refly dan dokter tifa cabul itu orang gila sampah masyarakat",0
2024-10-29T17:14:10Z,@teddystv675,kalau jadi cowok gentle aja jangan nutupi..akun fufu fafa ngaku aja jauh lebih terhormat daripada sembunyi...😄,1
2024-10-29T17:14:04Z,@aliman5534,"HALUUUU...YG GILA SEMAKIN GILA.SATU HAL ORANG YG SUKANYA MENYEBAR FITNAH, MENGHASUT ORANG..DOSANYA GAK BAKALAN DI AMPUNI...BESOK KALIAN SEMUA AKAN DI ADILI DI AKHIRAT SANA... INGAT.HIDUP HANYA SEMENTARA BOS.....",0
2024-10-29T17:13:25Z,@inobzky,fufufafa the real xontoloyo....,0
2024-10-29T17:12:48Z,@ayu2281,Refly harun seolah orang yg paling bnr😂😂😂😂😂apa udah kau pikir sejenak masa lalumu tak ada yang hitam😂😂😂😂😂😂mungkin lbih parah yang ada ..,0
2024-10-29T17:12:09Z,@yusufrochman9185,Mantap bung refly teruskan perjuanganmu membela kebenaran dan keadilan di negeri ini.,4
2024-10-29T17:11:09Z,@ayu2281,"😂😂😂😂😂😂😂di angkat lagi fufu fafa....... buktinya aja di tunjukkan kalau itu Gibran........toh roy suryo katanya 99,9% itu milik gibran sampe skrng gk ada bukti...... Indonesia mau jadi apa kalau warga cuma mikir yang sudah berlalu itupun udah bertahun-tahun........kenapa tidak mau menatap ke depan.....emang kalian semua yang ketiwi keriwi sok bener itu tidak punya masa lalu??????.......😂😂😂😂aneh channel ini....aa gim juga kok sok ngerti .... langsung aja buktikan jngan cuma omdo",0
2024-10-29T17:09:25Z,@pitesdegara9514,Semoga terkutuklah kau refly harun.!,0
2024-10-29T17:09:07Z,@pengsianibuon584,Refli Harun iri dan dengki kepada Gibran karena Refli TDK di hirau olh pejabat NKRI oleh sebab itu Refli berkoar koar di media,0
2024-10-29T17:09:04Z,@NazaAbrianti,Ceramah dr dulu  gak ada  isinya<br>Sekarang bahas fufu fafa  sambungan nya apa dgn dakwah  ustad  cari materi lain bosan,0
2024-10-29T17:08:38Z,@HasanBasri-jg1sr,hoam ngantuk.. gak bermutu,0
2024-10-29T17:08:24Z,@SalamFaruq-p4z,"Wajah&quot; ini yg selalu merusak negara,",0
2024-10-29T17:07:36Z,@nugiejavaPro-uz3fk,Hanya orang orang yang beriman yang mampu menjaga lisanya...,1
2024-10-29T17:03:25Z,@heroesamsterdam503,Barisan sakit hati😂<br>Kerjaan gibah..<br>Liat dong kerja presiden kita pak Prabowo Subianto ❤️ dan jajarannya <br>Para koruptor di sikat habis termasuk pak tom Lembong 😂,0
2024-10-29T17:01:37Z,@JoelholdesTampubolon,Beranikah si fufufafa mengaku  ??? Atau mungkin kh si fufufafa ini mundur dari jabatan nya  ??? Atau mungkin kah pak prabowo mau mengungkap siapa sebenarnya pemilik fufufafa ini  ??? Entah lh! Kita tunggu aja nyali pak prabowo. 🙏,0
2024-10-29T16:59:24Z,@yasikin647,"Sungguh memalukan,wakil presiden punya masalah,",0
2024-10-29T16:59:22Z,@maslurialex,Ijazah Fafa nya aja palsu apalagi anaknya fufufafa😂,0
2024-10-29T16:58:54Z,@Badut_Lawak,REFLY TAIKK.,0
2024-10-29T16:58:15Z,@sinarmata8838,Fufufafa seharusnya punya rasa malu dan tau diri setidaknya bisa bercermin apakah pantas memegang jabatannya .fufufafa lebih baik mundur tau dirilah masa ga punya rasa malu.dari pada dipaksa turun dipecat,0
2024-10-29T16:57:45Z,@AyamCrispyAbadi,Ustad jgn ikut politik .. urusan keluarga aja bisa cerai ..,0
2024-10-29T16:56:54Z,@naemagadiskaldera6396,"diproseslah segera ,,, jangan dibiarinlah gimana sih ,,,",0
2024-10-29T16:56:51Z,@WarungJembatan-x9k,"Gk gelarnya ustad gk gelarnya habib, semua pada  streess  gata2 ngurusin   fufu fafa😮😮😮😮",0
2024-10-29T16:56:43Z,@koeenr29kunhaya97,Bung bung....kerja aje lu yg bner.<br>Ngapa jd ngurusin kga jelas sih😅,0
2024-10-29T16:54:30Z,@dofacarlmala6948,Kasihan pak Prabowo punya wakil presiden spt itu,0
2024-10-29T16:53:36Z,@abangadebesodara7196,"Kita main logika aja,, sekarang Prabowo jadi presiden semua instrumen intelejen ada di tangan beliau,,,KLO cuman mau ngurusin fufufafa itu hal kecil,,jadi buat yg merasa ahli dan sok ahli,,udah deh masalah fufufafa itu bukan urusan kalian,,, kecuali ada agenda tersembunyi di dalamnya,,,KLO emang lagi nyari perhatian dan mau mengemis jabatan lakukan secara terhormat,,jgn jadi penghalang bagi kinerja presiden,,,ingat presiden udah menegaskan siapa yg menghalangi kerja mereka bakal di sikat,,,ini bukan Jokowi yg masih punya rasa belas kasih,,,kita liat aja kedepannya",0
2024-10-29T16:51:52Z,@HermanTanjung-z1h,Ini kmbali ke jkowi malukah dia bykx rakyat yg ngga snang dgn gibran,0
2024-10-29T16:51:29Z,@AbdulAziz-g9d7v,Refli.ENTE  RAKYAT RAKYAT TDK PUNYA OTAK MENILAI  KATA DRI MULUT ENTE ATAS UCPN DR TIHFA YG ANDA PERCAYA. SEMUA CLNG PRESIDEN MELEWATI TES KESEHATAN YG DILAKUKAN DR AHLI DI GATOT SUBROTO. HANYA ORG YG TDK PUNYA OTAK YG PERCAYA  DR FIFAH.,1
2024-10-29T16:51:19Z,@bayulangit5876,"RIJEK SIHAB : FUFU FIRZA HOT , AA Gyme : FUFUZANDA. ROY SURYO : FUFUFANCI,  AMIN RAIS : FUFUFULUS. Dr. TIFATIFU : <br>Lengkap sudah kumpul disini.. 😂😂",3
2024-10-29T17:10:21Z,@RaenhartBajo,Buzzer.... fufufafa orang goblok orang tidak berahlak di dukung ..,0
2024-10-29T21:45:30Z,@putuTunik-c3w,Gerombolan fuFufafa biasa memfitnah.,0
2024-10-29T16:50:09Z,@HermanTanjung-z1h,Km rakyat ini prihatin dgn ngr kta ini msah di pimpin oleh gibran yg pnya byk msalah,0
